time,x,y,yaw,velocity,target_velocity,roll,roll_rate,steering_delta,lateral_error,heading_error,wheel_speed_l,wheel_speed_r
0.010872840881347656,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,2.6366279378991056e-16,-2.655622401945764e-16
0.021592378616333008,0.0002654703462743216,-5.60000580941968,4.211442306416928e-12,0.0,0.01,-1.3518251785728267e-05,-2.2386156107714914e-11,3.961181735773382e-05,5.80941968042481e-06,-4.211442306416928e-12,6.75618987526494e-08,1.4022448024779421e-12
0.03084397315979004,0.0002654703462743216,-5.60000580941968,4.211442306416928e-12,0.0,0.015,-1.3518251785728267e-05,-2.2386156107714914e-11,5.942448516249359e-05,5.80941968042481e-06,-4.211442306416928e-12,3.4605768108389445e-07,7.632575723792029e-12
0.0410609245300293,0.0002654703462743216,-5.60000580941968,4.211442306416928e-12,0.0,0.02,-1.3518251785728267e-05,-2.2386156107714914e-11,6.933757819076635e-05,5.80941968042481e-06,-4.211442306416928e-12,3.4605768108389445e-07,7.632575723792029e-12
0.050923824310302734,0.0002654703462743216,-5.60000580941968,4.211442306416928e-12,0.0,0.025,-1.3518251785728267e-05,-2.2386156107714914e-11,7.43008838307956e-05,5.80941968042481e-06,-4.211442306416928e-12,3.4605768108389445e-07,7.632575723792029e-12
0.06073880195617676,0.0002654703462743216,-5.60000580941968,4.211442306416928e-12,0.0,0.030000000000000002,-1.3518251785728267e-05,-2.2386156107714914e-11,7.678929577670308e-05,5.80941968042481e-06,-4.211442306416928e-12,0.0024258977042323077,0.0024247135400456738
0.07095026969909668,0.0002654703462743216,-5.60000580941968,4.211442306416928e-12,0.0,0.035,-1.3518251785728267e-05,-2.2386156107714914e-11,7.804026087554968e-05,5.80941968042481e-06,-4.211442306416928e-12,0.014237301483381495,0.014235655446110574
0.08112978935241699,0.00028615425006242416,-5.600005954568979,-3.6659476510058103e-10,0.001966463022664558,0.04,-1.3852118423827179e-05,7.375880886252004e-10,7.964644056348145e-05,5.954567716237591e-06,3.6659476510058103e-10,0.02906846901613347,0.029066350515819614
0.09143924713134766,0.00028615425006242416,-5.600005954568979,-3.6659476510058103e-10,0.001966463022664558,0.045,-1.3852118423827179e-05,7.375880886252004e-10,8.045645646665925e-05,5.954567716237591e-06,3.6659476510058103e-10,0.04644380050254163,0.04644035223104742
0.10074019432067871,0.00028615425006242416,-5.600005954568979,-3.6659476510058103e-10,0.001966463022664558,0.049999999999999996,-1.3852118423827179e-05,7.375880886252004e-10,8.086839047746006e-05,5.954567716237591e-06,3.6659476510058103e-10,0.05863172453288032,0.058627883858965245
0.11093854904174805,0.00040920999770733114,-5.600005954815253,-3.0064757664863515e-09,0.007758182686715154,0.05499999999999999,-1.385294702310752e-05,-6.442750587816579e-08,8.110045398625773e-05,5.954925232032338e-06,3.0064757664863515e-09,0.08308138349613767,0.08307700408703975
0.12090086936950684,0.00040920999770733114,-5.600005954815253,-3.0064757664863515e-09,0.007758182686715154,0.05999999999999999,-1.385294702310752e-05,-6.442750587816579e-08,8.122341221416813e-05,5.954925232032338e-06,3.0064757664863515e-09,0.10655395091087283,0.10654912133153961
0.13280773162841797,0.0006812302648384341,-5.60000595523046,-6.900914509129336e-09,0.015667344791668963,0.06499999999999999,-1.385428825480195e-05,-6.64435376214217e-08,8.127604867285179e-05,5.956132403284187e-06,6.900914509129336e-09,0.12448730979566175,0.12448211588642939
0.1407332420349121,0.0006812302648384341,-5.60000595523046,-6.900914509129336e-09,0.015667344791668963,0.06999999999999999,-1.385428825480195e-05,-6.64435376214217e-08,8.130929404632101e-05,5.956132403284187e-06,6.900914509129336e-09,0.15008089966991983,0.15007523093677871
0.15073871612548828,0.0006812302648384341,-5.60000595523046,-6.900914509129336e-09,0.015667344791668963,0.075,-1.385428825480195e-05,-6.64435376214217e-08,8.133284387718303e-05,5.956132403284187e-06,6.900914509129336e-09,0.18027756581155252,0.1802714125427481
0.16073131561279297,0.001128856240478048,-5.600005955632067,-1.065388410674449e-08,0.024725571616209058,0.08,-1.3855584161873496e-05,-6.336170943725267e-08,8.133023323488446e-05,5.957702342129778e-06,1.065388410674449e-08,0.20774207418600446,0.20773551515080427
0.1709601879119873,0.001128856240478048,-5.600005955632067,-1.065388410674449e-08,0.024725571616209058,0.085,-1.3855584161873496e-05,-6.336170943725267e-08,8.133585570581612e-05,5.957702342129778e-06,1.065388410674449e-08,0.23203183269777636,0.23202490781035673
0.18079090118408203,0.001128856240478048,-5.600005955632067,-1.065388410674449e-08,0.024725571616209058,0.09000000000000001,-1.3855584161873496e-05,-6.336170943725267e-08,8.134559473336289e-05,5.957702342129778e-06,1.065388410674449e-08,0.25664336963059997,0.25663605608849593
0.19070172309875488,0.0017692894766123933,-5.600005955996938,-1.4040556247785914e-08,0.03447961098174332,0.09500000000000001,-1.3856759221371548e-05,-5.5910116306649227e-08,8.133154871833441e-05,5.959193103421967e-06,1.4040556247785914e-08,0.27828627516926013,0.2782786032725028
0.20107102394104004,0.0017692894766123933,-5.600005955996938,-1.4040556247785914e-08,0.03447961098174332,0.10000000000000002,-1.3856759221371548e-05,-5.5910116306649227e-08,8.133145409043086e-05,5.959193103421967e-06,1.4040556247785914e-08,0.27828627516926013,0.2782786032725028
0.21098566055297852,0.0017692894766123933,-5.600005955996938,-1.4040556247785914e-08,0.03447961098174332,0.10500000000000002,-1.3856759221371548e-05,-5.5910116306649227e-08,8.133833515608977e-05,5.959193103421967e-06,1.4040556247785914e-08,0.27828627516926013,0.2782786032725028
0.2206425666809082,0.0017692894766123933,-5.600005955996938,-1.4040556247785914e-08,0.03447961098174332,0.11000000000000003,-1.3856759221371548e-05,-5.5910116306649227e-08,8.13487040685299e-05,5.959193103421967e-06,1.4040556247785914e-08,0.28707175275305685,0.28706321523456974
0.23090600967407227,0.0017692894766123933,-5.600005955996938,-1.4040556247785914e-08,0.03447961098174332,0.11500000000000003,-1.3856759221371548e-05,-5.5910116306649227e-08,8.136081690436066e-05,5.959193103421967e-06,1.4040556247785914e-08,0.31939080571279443,0.3193815369262674
0.2412271499633789,0.002627026451684378,-5.600005956431825,-1.8054809076003747e-08,0.04607600182090251,0.12000000000000004,-1.3858157551258469e-05,-7.526793649127729e-08,8.135720040511447e-05,5.96064399172036e-06,1.8054809076003747e-08,0.3623354902863865,0.3623255239614989
0.25077176094055176,0.002627026451684378,-5.600005956431825,-1.8054809076003747e-08,0.04607600182090251,0.12500000000000003,-1.3858157551258469e-05,-7.526793649127729e-08,8.136232123426701e-05,5.96064399172036e-06,1.8054809076003747e-08,0.38166601652838555,0.3816557884119865
0.26116085052490234,0.002627026451684378,-5.600005956431825,-1.8054809076003747e-08,0.04607600182090251,0.13000000000000003,-1.3858157551258469e-05,-7.526793649127729e-08,8.13718107276189e-05,5.96064399172036e-06,1.8054809076003747e-08,0.4208150644846845,0.42080423410882906
